use,"
ASK {
    ?zoning :permitsUse ""amusement centers (including bowling alleys, golf driving ranges miniature golf courses, ice rinks, pool and billiard halls, and similar recreational uses)"" ;
            rdfs:label ""C4"" .
}
","amusement centers (including bowling alleys, golf driving ranges miniature golf courses, ice rinks, pool and billiard halls, and similar recreational uses)","Are amusement centers (including bowling alleys, golf driving ranges miniature golf courses, ice rinks, pool and billiard halls, and similar recreational uses) permitted in a C4 zoning district?"
zoning,"
ASK {
    ?zoning :permitsUse ""amusement centers (including bowling alleys, golf driving ranges miniature golf courses, ice rinks, pool and billiard halls, and similar recreational uses)"" ;
            rdfs:label ""C4"" .
}
",C4,"Are amusement centers (including bowling alleys, golf driving ranges miniature golf courses, ice rinks, pool and billiard halls, and similar recreational uses) permitted in a C4 zoning district?"
use,"
ASK {
    ?zoning :permitsUse ""automotive sales"" ;
            rdfs:label ""C3"" .
}
",automotive sales,Are automotive sales allowed in a C3 zoning district?
zoning,"
ASK {
    ?zoning :permitsUse ""automotive sales"" ;
            rdfs:label ""C3"" .
}
",C3,Are automotive sales allowed in a C3 zoning district?
use,"
ASK {
    ?zoning :permitsUse ""automotive sales"" ;
            rdfs:label ""C3"" .
}
",automotive sales,Are automotive sales permitted in a C3 zoning district?
zoning,"
ASK {
    ?zoning :permitsUse ""automotive sales"" ;
            rdfs:label ""C3"" .
}
",C3,Are automotive sales permitted in a C3 zoning district?
use,"
ASK {
    ?zoning :permitsUse ""automotive sales"" ;
            rdfs:label ""C4"" .
}
",automotive sales,Are automotive sales allowed in a C4 zoning district?
zoning,"
ASK {
    ?zoning :permitsUse ""automotive sales"" ;
            rdfs:label ""C4"" .
}
",C4,Are automotive sales allowed in a C4 zoning district?
use,"
ASK {
    ?zoning :permitsUse ""automotive sales"" ;
            rdfs:label ""C4"" .
}
",automotive sales,Are automotive sales permitted in a C4 zoning district?
zoning,"
ASK {
    ?zoning :permitsUse ""automotive sales"" ;
            rdfs:label ""C4"" .
}
",C4,Are automotive sales permitted in a C4 zoning district?
use,"
ASK {
    ?zoning :permitsUse ""building material supply sales (wholesale and retail)"" ;
            rdfs:label ""C3"" .
}
",building material supply sales (wholesale and retail),Are building material supply sales (wholesale and retail) allowed in a C3 zoning district?
zoning,"
ASK {
    ?zoning :permitsUse ""building material supply sales (wholesale and retail)"" ;
            rdfs:label ""C3"" .
}
",C3,Are building material supply sales (wholesale and retail) allowed in a C3 zoning district?
use,"
ASK {
    ?zoning :permitsUse ""building material supply sales (wholesale and retail)"" ;
            rdfs:label ""C3"" .
}
",building material supply sales (wholesale and retail),Are building material supply sales (wholesale and retail) permitted in a C3 zoning district?
zoning,"
ASK {
    ?zoning :permitsUse ""building material supply sales (wholesale and retail)"" ;
            rdfs:label ""C3"" .
}
",C3,Are building material supply sales (wholesale and retail) permitted in a C3 zoning district?
use,"
ASK {
    ?zoning :permitsUse ""building material supply sales (wholesale and retail)"" ;
            rdfs:label ""C4"" .
}
",building material supply sales (wholesale and retail),Are building material supply sales (wholesale and retail) allowed in a C4 zoning district?
zoning,"
ASK {
    ?zoning :permitsUse ""building material supply sales (wholesale and retail)"" ;
            rdfs:label ""C4"" .
}
",C4,Are building material supply sales (wholesale and retail) allowed in a C4 zoning district?
use,"
ASK {
    ?zoning :permitsUse ""building material supply sales (wholesale and retail)"" ;
            rdfs:label ""C4"" .
}
",building material supply sales (wholesale and retail),Are building material supply sales (wholesale and retail) permitted in a C4 zoning district?
zoning,"
ASK {
    ?zoning :permitsUse ""building material supply sales (wholesale and retail)"" ;
            rdfs:label ""C4"" .
}
",C4,Are building material supply sales (wholesale and retail) permitted in a C4 zoning district?
use,"
ASK {
    ?zoning :permitsUse ""cultural institutions (such as museums and art galleries)"" ;
            rdfs:label ""C3"" .
}
",cultural institutions (such as museums and art galleries),Are cultural institutions (such as museums and art galleries) allowed in a C3 zoning district?
zoning,"
ASK {
    ?zoning :permitsUse ""cultural institutions (such as museums and art galleries)"" ;
            rdfs:label ""C3"" .
}
",C3,Are cultural institutions (such as museums and art galleries) allowed in a C3 zoning district?
use,"
ASK {
    ?zoning :permitsUse ""cultural institutions (such as museums and art galleries)"" ;
            rdfs:label ""C3"" .
}
",cultural institutions (such as museums and art galleries),Are cultural institutions (such as museums and art galleries) permitted in a C3 zoning district?
zoning,"
ASK {
    ?zoning :permitsUse ""cultural institutions (such as museums and art galleries)"" ;
            rdfs:label ""C3"" .
}
",C3,Are cultural institutions (such as museums and art galleries) permitted in a C3 zoning district?
use,"
ASK {
    ?zoning :permitsUse ""cultural institutions (such as museums and art galleries)"" ;
            rdfs:label ""C4"" .
}
",cultural institutions (such as museums and art galleries),Are cultural institutions (such as museums and art galleries) allowed in a C4 zoning district?
zoning,"
ASK {
    ?zoning :permitsUse ""cultural institutions (such as museums and art galleries)"" ;
            rdfs:label ""C4"" .
}
",C4,Are cultural institutions (such as museums and art galleries) allowed in a C4 zoning district?
use,"
ASK {
    ?zoning :permitsUse ""cultural institutions (such as museums and art galleries)"" ;
            rdfs:label ""C4"" .
}
",cultural institutions (such as museums and art galleries),Are cultural institutions (such as museums and art galleries) permitted in a C4 zoning district?
zoning,"
ASK {
    ?zoning :permitsUse ""cultural institutions (such as museums and art galleries)"" ;
            rdfs:label ""C4"" .
}
",C4,Are cultural institutions (such as museums and art galleries) permitted in a C4 zoning district?
use,"
ASK {
    ?zoning :permitsUse ""community centers (including wholesale and retail sales)"" ;
            rdfs:label ""C3"" .
}
",community centers (including wholesale and retail sales),Are community centers (including wholesale and retail sales) allowed in a C3 zoning district?
zoning,"
ASK {
    ?zoning :permitsUse ""community centers (including wholesale and retail sales)"" ;
            rdfs:label ""C3"" .
}
",C3,Are community centers (including wholesale and retail sales) allowed in a C3 zoning district?
use,"
ASK {
    ?zoning :permitsUse ""community centers (including wholesale and retail sales)"" ;
            rdfs:label ""C3"" .
}
",community centers (including wholesale and retail sales),Are community centers (including wholesale and retail sales) permitted in a C3 zoning district?
zoning,"
ASK {
    ?zoning :permitsUse ""community centers (including wholesale and retail sales)"" ;
            rdfs:label ""C3"" .
}
",C3,Are community centers (including wholesale and retail sales) permitted in a C3 zoning district?
use,"
ASK {
    ?zoning :permitsUse ""community centers (including wholesale and retail sales)"" ;
            rdfs:label ""C4"" .
}
",community centers (including wholesale and retail sales),Are community centers (including wholesale and retail sales) allowed in a C4 zoning district?
zoning,"
ASK {
    ?zoning :permitsUse ""community centers (including wholesale and retail sales)"" ;
            rdfs:label ""C4"" .
}
",C4,Are community centers (including wholesale and retail sales) allowed in a C4 zoning district?
use,"
ASK {
    ?zoning :permitsUse ""community centers (including wholesale and retail sales)"" ;
            rdfs:label ""C4"" .
}
",community centers (including wholesale and retail sales),Are community centers (including wholesale and retail sales) permitted in a C4 zoning district?
zoning,"
ASK {
    ?zoning :permitsUse ""community centers (including wholesale and retail sales)"" ;
            rdfs:label ""C4"" .
}
",C4,Are community centers (including wholesale and retail sales) permitted in a C4 zoning district?
use,"
ASK {
    ?zoning :permitsUse ""health and medical institutions (such as hospitals)"" ;
            rdfs:label ""C3"" .
}
",health and medical institutions (such as hospitals),Are health and medical institutions (such as hospitals) allowed in a C3 zoning district?
zoning,"
ASK {
    ?zoning :permitsUse ""health and medical institutions (such as hospitals)"" ;
            rdfs:label ""C3"" .
}
",C3,Are health and medical institutions (such as hospitals) allowed in a C3 zoning district?
use,"
ASK {
    ?zoning :permitsUse ""health and medical institutions (such as hospitals)"" ;
            rdfs:label ""C3"" .
}
",health and medical institutions (such as hospitals),Are health and medical institutions (such as hospitals) permitted in a C3 zoning district?
zoning,"
ASK {
    ?zoning :permitsUse ""health and medical institutions (such as hospitals)"" ;
            rdfs:label ""C3"" .
}
",C3,Are health and medical institutions (such as hospitals) permitted in a C3 zoning district?
use,"
ASK {
    ?zoning :permitsUse ""health and medical institutions (such as hospitals)"" ;
            rdfs:label ""C4"" .
}
",health and medical institutions (such as hospitals),Are health and medical institutions (such as hospitals) allowed in a C4 zoning district?
zoning,"
ASK {
    ?zoning :permitsUse ""health and medical institutions (such as hospitals)"" ;
            rdfs:label ""C4"" .
}
",C4,Are health and medical institutions (such as hospitals) allowed in a C4 zoning district?
use,"
ASK {
    ?zoning :permitsUse ""health and medical institutions (such as hospitals)"" ;
            rdfs:label ""C4"" .
}
",health and medical institutions (such as hospitals),Are health and medical institutions (such as hospitals) permitted in a C4 zoning district?
zoning,"
ASK {
    ?zoning :permitsUse ""health and medical institutions (such as hospitals)"" ;
            rdfs:label ""C4"" .
}
",C4,Are health and medical institutions (such as hospitals) permitted in a C4 zoning district?
use,"
ASK {
    ?zoning :permitsUse ""hotels and motels (excluding other residential occupancies)"" ;
            rdfs:label ""C3"" .
}
",hotels and motels (excluding other residential occupancies),Are hotels and motels (excluding other residential occupancies) allowed in a C3 zoning district?
zoning,"
ASK {
    ?zoning :permitsUse ""hotels and motels (excluding other residential occupancies)"" ;
            rdfs:label ""C3"" .
}
",C3,Are hotels and motels (excluding other residential occupancies) allowed in a C3 zoning district?
use,"
ASK {
    ?zoning :permitsUse ""hotels and motels (excluding other residential occupancies)"" ;
            rdfs:label ""C3"" .
}
",hotels and motels (excluding other residential occupancies),Are hotels and motels (excluding other residential occupancies) permitted in a C3 zoning district?
zoning,"
ASK {
    ?zoning :permitsUse ""hotels and motels (excluding other residential occupancies)"" ;
            rdfs:label ""C3"" .
}
",C3,Are hotels and motels (excluding other residential occupancies) permitted in a C3 zoning district?
use,"
ASK {
    ?zoning :permitsUse ""hotels and motels (excluding other residential occupancies)"" ;
            rdfs:label ""C4"" .
}
",hotels and motels (excluding other residential occupancies),Are hotels and motels (excluding other residential occupancies) allowed in a C4 zoning district?
zoning,"
ASK {
    ?zoning :permitsUse ""hotels and motels (excluding other residential occupancies)"" ;
            rdfs:label ""C4"" .
}
",C4,Are hotels and motels (excluding other residential occupancies) allowed in a C4 zoning district?
use,"
ASK {
    ?zoning :permitsUse ""hotels and motels (excluding other residential occupancies)"" ;
            rdfs:label ""C4"" .
}
",hotels and motels (excluding other residential occupancies),Are hotels and motels (excluding other residential occupancies) permitted in a C4 zoning district?
zoning,"
ASK {
    ?zoning :permitsUse ""hotels and motels (excluding other residential occupancies)"" ;
            rdfs:label ""C4"" .
}
",C4,Are hotels and motels (excluding other residential occupancies) permitted in a C4 zoning district?
use,"
ASK {
    ?zoning :permitsUse ""commercial printing and publishing"" ;
            rdfs:label ""C3"" .
}
",commercial printing and publishing,Are commercial printing and publishing allowed in a C3 zoning district?
zoning,"
ASK {
    ?zoning :permitsUse ""commercial printing and publishing"" ;
            rdfs:label ""C3"" .
}
",C3,Are commercial printing and publishing allowed in a C3 zoning district?
